0,1,1,1,21,1,1,1,1,1,1,-1610612722,1,1,1,1,1,1,21,1,1,1,1,1,21,1,1,1,1,1,1,1,21,1,21,1,1,1,1,1,8,1,1,1,1,-1610612722,1,8,1,1,1,1,0,0,0,1,0
0,1,0,0,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,5,0,0,0,1,0
0,1,0,1,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,-1610612722,1,1,1,1,1,5,0,1,1,1,0
0,1,0,1,0,1,10,1,1,1,1,-1610612722,1,1,1,1,10,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,1,1,1,1,-1610612722,1,1,1,1,10,5,0,1,0,0,0
0,1,0,1,22,1,1,1,8,5,5,8,5,5,1,1,1,1,0,0,0,3,1,1,3,1,1,3,1,1,1,1,1,3,3,3,0,0,0,5,5,5,5,5,1,1,1,1,1,5,5,5,0,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1,3,3,3,1,1,1,1,3,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,1,0,0,0
0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,3,3,3,3,3,1,1,3,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,21,0,0,0,0,0,1,0,22,0,0,0,0,0,3,3,1,1,1,3,3,1,1,1,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,21,0,0,0,0,0,22,0,0,0
0,1,8,5,8,5,1,1,1,1,1,10,0,1,0,1,1,1,0,0,0,1,3,1,3,1,3,1,1,1,1,1,3,3,1,1,0,0,0,5,1,1,0,0,0,10,1,1,5,5,5,5,5,1,5,5,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,5,5,0,0,0,1,3,1,3,3,1,3,3,1,1,1,3,1,1,1,0,0,0,5,1,5,0,0,0,1,1,1,1,1,1,8,1,1,1,5,0
0,8,1,1,1,1,1,1,1,1,8,1,0,1,0,1,1,5,0,0,0,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,0,0,0,5,1,5,0,0,0,1,1,1,8,1,1,1,1,1,1,1,0
2,1,1,1,1,1,1,1,8,1,1,5,0,1,0,5,1,5,0,0,0,3,3,1,1,1,3,1,1,1,1,1,1,1,3,1,0,0,0,5,18,1,0,0,0,1,1,1,1,1,1,1,8,1,1,1,2
0,8,1,1,1,1,1,1,1,1,1,5,0,1,0,5,1,5,0,0,0,1,3,3,1,1,1,1,1,1,3,1,1,1,1,3,0,0,0,5,5,1,0,0,0,5,1,1,1,1,1,1,8,1,1,1,0
0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,23,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,0,0,0,1,5,1,0,0,0,5,1,1,1,1,1,1,1,1,1,1,0
0,8,8,1,1,1,5,5,8,5,1,1,21,1,0,5,5,5,0,0,0,1,3,3,1,1,1,1,3,1,1,1,1,3,1,1,0,0,0,1,1,1,0,0,0,5,5,5,5,5,5,5,5,5,5,5,0
0,0,0,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,3,1,3,3,1,1,3,1,1,3,1,1,3,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,3,1,1,3,3,3,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,0,1,1,5,5,5,5,1,1,1,5,5,8,5,0,0,0,3,1,11,1,1,3,11,1,3,3,1,11,1,3,1,0,0,0,1,1,1,1,1,5,8,5,8,5,5,5,1,0,1,0,0,0
0,1,0,0,0,1,10,1,1,1,1,-1610612722,1,1,1,1,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,1,1,1,1,-1610612722,1,1,1,1,10,1,0,1,0,0,0
0,1,0,0,0,1,1,1,1,1,1,-1610612722,1,1,8,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,1,0,1,0,0,0
0,1,0,0,0,5,1,1,8,1,1,-1610612722,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,1,-1610612722,1,1,1,1,1,5,0,1,0,0,0
0,1,0,0,0,8,1,1,1,1,1,-1610612722,1,1,1,1,1,1,22,1,0,0,0,0,0,1,1,1,1,1,1,1,22,1,1,1,0,0,0,1,1,1,8,1,1,-1610612722,1,1,1,1,1,1,0,1,0,0,0
0,1,0,0,0,5,1,1,1,1,1,-1610612722,1,18,1,1,1,1,0,22,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,22,0,0,0,5,1,1,1,1,1,-1610612722,1,1,1,8,1,1,0,1,0,0,0
0,1,1,1,22,1,1,1,1,1,1,-1610612722,1,1,1,1,1,1,21,1,1,1,22,1,22,1,1,1,1,1,1,1,0,0,0,1,1,5,0,8,1,1,1,1,1,-1610612722,1,1,1,1,1,1,22,1,0,0,0
0,0,0,0,0,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,0,5,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,5,1,0,5,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,0,0,0,0,0
0,0,0,0,0,1,1,1,1,1,1,-1610612722,1,1,1,1,1,1,0,5,1,1,21,1,21,1,1,1,1,1,1,1,22,1,0,1,5,1,0,5,1,1,1,1,1,-1610612722,1,1,1,1,1,1,0,0,0,0,0
0,0,0,0,0,5,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,1,5,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,22,0,1,5,1,0,8,1,8,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,1,5,0,0,0,0,0
0,0,0,0,0,5,8,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,5,0,5,1,1,0,1,5,5,8,5,8,5,5,1,8,1,21,1,5,5,0,5,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,8,0,0,0,0,0
0,0,0,0,0,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,5,0,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5,0,5,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,5,0,0,0,0,0
0,1,1,1,22,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,5,0,5,1,1,21,1,1,1,1,1,1,1,8,1,1,1,0,1,1,1,0,1,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,1,0,0,0,0,0
0,1,0,0,0,1,10,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,10,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,21,0,0,0,1,10,1,1,-1610612722,-1610612722,-1610612722,-1610612722,-1610612722,1,1,10,1,0,0,0,0,0
0,1,1,1,0,1,5,8,5,5,5,8,5,5,5,1,1,1,0,1,1,1,22,1,1,10,1,1,1,1,1,10,1,1,0,1,1,1,21,1,1,5,5,1,1,1,1,5,5,5,1,1,22,1,1,1,0
0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,1,1,1,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,5,1,1,1,1,0,0,0,0,1,1,5,0,0,0,0,0,1,5,1,1,5,8,5,5,1,1,8,22,1,0
0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,8,1,1,1,8,22,1,0,0,5,1,5,0,0,0,0,0,5,1,1,1,1,1,1,1,1,1,5,0,1,0
0,1,22,1,1,1,1,1,1,1,1,1,23,1,0,0,0,0,0,1,1,23,0,0,0,0,5,1,1,1,1,0,1,0,0,23,1,1,0,0,0,0,0,1,5,5,1,8,1,5,1,8,5,1,0,1,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,22,0,0,0,1,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,8,1,1,1,5,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
